"id_product";"id_shop";"id_lang";"description";"description_short";"link_rewrite";"meta_description";"meta_keywords";"meta_title";"name";"available_now";"available_later"
"1247";"1";"1";"<p><strong style=""font-weight:bold;color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;""><iframe src=""https://www.youtube.com/embed/sewmWx15MNY"" width=""560"" height=""315"" frameborder=""0""></iframe></strong></p>
<p> </p>
<p><strong style=""font-weight:bold;color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;""><img style=""border:0px;vertical-align:middle;"" src=""http://www.kowaproducts.com/_images/_cms/images/dual-link-iris.jpg"" alt="""" width=""100"" height=""99"" align=""left"" hspace=""5"" vspace=""5"" />Dual Link Iris</strong><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><span style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;float:none;background-color:#ffffff;"">A dual Link Iris system makes it possible to choose silent or click aperture adjustment. Aperture settings can be changed in an instant</span><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><strong style=""font-weight:bold;color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;""><img style=""border:0px;vertical-align:middle;"" src=""http://www.kowaproducts.com/_images/_cms/images/circular-aperture.jpg"" alt="""" width=""100"" height=""99"" align=""right"" hspace=""5"" vspace=""5"" /><br /><br /></strong></p>
<p> </p>
<p><strong style=""font-weight:bold;color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"">Circular Aperture</strong><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><span style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;float:none;background-color:#ffffff;"">The construction of the aperture blades with 9 elements makes it possible that the diaphragm shows a circle at all f-stops, creating a more natural impression.</span><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><strong style=""font-weight:bold;color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;""><img style=""border:0px;vertical-align:middle;"" src=""http://www.kowaproducts.com/_images/_cms/images/aluminium-body.jpg"" alt="""" width=""100"" height=""99"" align=""left"" hspace=""5"" vspace=""5"" />Aluminium Alloy Body</strong><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><span style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;float:none;background-color:#ffffff;"">All internal parts are protected by a solid and rigid aluminium housing.The body feels reassuringly well made with good balance and weightiness in the hand and when attached to a camera body.</span><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><strong style=""font-weight:bold;color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;""><br /><br /></strong></p>
<p> </p>
<p><strong style=""font-weight:bold;color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"">Floating Mechanism System</strong><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><span style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;float:none;background-color:#ffffff;"">The floating mechanism system is effective in preventing malfunction and increasing the life of the lens. High optical performance was achieved in all photographic subject distances.</span><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><strong style=""font-weight:bold;color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"">Made in JAPAN</strong><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><span style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;float:none;background-color:#ffffff;"">From design to inspection, these Kowa lenses benefit from our concept “Made in Japan”. At the forefront of technology, the lenses where designed and developed drawing on over 60 years of Kowa optical heritage.</span><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><strong style=""font-weight:bold;color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"">Standard Package</strong><br style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"" /><span style=""color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;float:none;background-color:#ffffff;"">Master Lens, Lens Hood, Objective Cap, Mount Lens Cover, Soft Case.</span></p>
<p> </p>
<h3 style=""font-family:Lato, sans-serif;font-size:18px;font-weight:normal;margin:0px;padding:0px;color:#222222;font-style:normal;font-variant:normal;letter-spacing:normal;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"">Product Specification</h3>
<p> </p>
<table class=""spec"" style=""border-collapse:collapse;border-spacing:0px;width:944px;margin:20px 0px;border:1px solid #dddddd;font-size:11px;color:#222222;font-family:arial;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;""><tbody><tr><th style=""text-align:center;border-bottom-width:1px;border-bottom-style:solid;border-bottom-color:#000000;border-right-width:1px;border-right-style:solid;border-right-color:#000000;border-top-style:none;padding:5px;background-color:#ececec;"">Angle of View</th><th style=""text-align:center;border-bottom-width:1px;border-bottom-style:solid;border-bottom-color:#000000;border-right-width:1px;border-right-style:solid;border-right-color:#000000;border-top-style:none;padding:5px;background-color:#ececec;"">F/T-number</th><th style=""text-align:center;border-bottom-width:1px;border-bottom-style:solid;border-bottom-color:#000000;border-right-width:1px;border-right-style:solid;border-right-color:#000000;border-top-style:none;padding:5px;background-color:#ececec;"">Filter thread</th><th style=""text-align:center;border-bottom-width:1px;border-bottom-style:solid;border-bottom-color:#000000;border-right-width:1px;border-right-style:solid;border-right-color:#000000;border-top-style:none;padding:5px;background-color:#ececec;"">Focal Length</th><th style=""text-align:center;border-bottom-width:1px;border-bottom-style:solid;border-bottom-color:#000000;border-right-width:1px;border-right-style:solid;border-right-color:#000000;border-top-style:none;padding:5px;background-color:#ececec;"">Iris</th><th style=""text-align:center;border-bottom-width:1px;border-bottom-style:solid;border-bottom-color:#000000;border-right-width:1px;border-right-style:solid;border-right-color:#000000;border-top-style:none;padding:5px;background-color:#ececec;"">Lens Construction</th><th style=""text-align:center;border-bottom-width:1px;border-bottom-style:solid;border-bottom-color:#000000;border-right-width:1px;border-right-style:solid;border-right-color:#000000;border-top-style:none;padding:5px;background-color:#ececec;"">Max Diameter x Length</th><th style=""text-align:center;border-bottom-width:1px;border-bottom-style:solid;border-bottom-color:#000000;border-right-width:1px;border-right-style:solid;border-right-color:#000000;border-top-style:none;padding:5px;background-color:#ececec;"">Max Reprojection Ratio</th><th style=""text-align:center;border-bottom-width:1px;border-bottom-style:solid;border-bottom-color:#000000;border-right-width:1px;border-right-style:solid;border-right-color:#000000;border-top-style:none;padding:5px;background-color:#ececec;"">Min Foucsing Distance</th><th class=""lastcell"" style=""text-align:center;border-bottom-width:1px;border-bottom-style:solid;border-bottom-color:#000000;border-right-style:none;border-top-style:none;padding:5px;background-color:#ececec;"">Weight</th></tr><tr><td style=""vertical-align:top;border-right-width:1px;border-right-style:solid;border-right-color:#000000;text-align:center;padding:5px;border-bottom-style:none;"">40.9° (H) x31.1° (V) x50.2° (D)</td>
<td style=""vertical-align:top;border-right-width:1px;border-right-style:solid;border-right-color:#000000;text-align:center;padding:5px;border-bottom-style:none;"">F1.8/T1.9</td>
<td style=""vertical-align:top;border-right-width:1px;border-right-style:solid;border-right-color:#000000;text-align:center;padding:5px;border-bottom-style:none;"">55mm (attach to lens hood)</td>
<td style=""vertical-align:top;border-right-width:1px;border-right-style:solid;border-right-color:#000000;text-align:center;padding:5px;border-bottom-style:none;"">25mm</td>
<td style=""vertical-align:top;border-right-width:1px;border-right-style:solid;border-right-color:#000000;text-align:center;padding:5px;border-bottom-style:none;"">9 (Circular Aperture)</td>
<td style=""vertical-align:top;border-right-width:1px;border-right-style:solid;border-right-color:#000000;text-align:center;padding:5px;border-bottom-style:none;"">8 Elements in 6 Groups</td>
<td style=""vertical-align:top;border-right-width:1px;border-right-style:solid;border-right-color:#000000;text-align:center;padding:5px;border-bottom-style:none;"">60x94mm (excluding the lens hood)</td>
<td style=""vertical-align:top;border-right-width:1px;border-right-style:solid;border-right-color:#000000;text-align:center;padding:5px;border-bottom-style:none;"">1 : 6.5</td>
<td style=""vertical-align:top;border-right-width:1px;border-right-style:solid;border-right-color:#000000;text-align:center;padding:5px;border-bottom-style:none;"">0.25m</td>
<td class=""lastcell"" style=""vertical-align:top;border-right-style:none;text-align:center;padding:5px;border-bottom-style:none;"">400g (excluding the lens hood)</td>
</tr></tbody></table>";"<p><strong style=""font-weight:bold;color:#222222;font-family:arial;font-size:12px;font-style:normal;font-variant:normal;letter-spacing:normal;line-height:16.7999992370605px;text-align:justify;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:#ffffff;"">The standard manual lens “KOWA PROMINAR 25mm F1.8” maintains a sharp image with high resolution and contrast from the centre to the corner image even in low light conditions.</strong></p>";"kowa-prominar-mft-25mm-f18";"Kowa PROMINAR Micro Four Thirds 25mm f/1.8 lens featuring PROMINAR XD Glass";NULL;"Kowa PROMINAR Micro Four Thirds 25mm f/1.8";"Kowa PROMINAR MFT 25mm f1.8";NULL;NULL
"1248";"1";"1";"<p>• For megapixel applications requiring a sensor size of 2/3"" (Φ11mm) or smaller.<br />• Unique mechanical design to guard against strong vibration &amp; shock.<br />• Two way reversible nut is utilized to tightly lock the focus adjustment ring in place.<br />• All internal glass elements are glued to the inside housing to improve durability.<br />• Ability to choose from four interchangeable iris plates. This provides the flexibility of having an adjustable F-stop while maintaining the advantage of a fixed iris with no moving parts.</p>
<p><iframe src=""https://www.youtube.com/embed/3ZpTLJSmyok"" width=""560"" height=""315"" frameborder=""0""></iframe></p>";"<p>2/3"" Megapixel Anti-Shock &amp; Vibration Lens</p>
<p>Kowa's new JCM-V series is made for use in high vibration and high shock environments.  With a design based on Kowa's standard 2/3"" JCM lenses, this new ruggedized megapixel lens series is ideal for applications that require increased durability and high optical performance.</p>";"lm8jcm-v";"Kowa LM8JCM-V 2/3"" 8mm F/1.4 C-Mount Megapixel Anti-Vibration and Anti-Shock Ruggedized Industrial Lens. Kowa's new JCM-V series is made for use in high vibration and high shock environments. ";NULL;"Kowa 2/3"" LM8JCM-V Lens";"LM8JCM-V";NULL;NULL
"1249";"1";"1";"<p>• For megapixel applications requiring a sensor size of 2/3"" (Φ11mm) or smaller.<br />• Unique mechanical design to guard against strong vibration &amp; shock.<br />• Two way reversible nut is utilized to tightly lock the focus adjustment ring in place.<br />• All internal glass elements are glued to the inside housing to improve durability.<br />• Ability to choose from four interchangeable iris plates. This provides the flexibility of having an adjustable F-stop while maintaining the advantage of a fixed iris with no moving parts.</p>
<p><iframe src=""https://www.youtube.com/embed/3ZpTLJSmyok"" width=""560"" height=""315"" frameborder=""0""></iframe></p>";"<p>2/3"" Megapixel Anti-Shock &amp; Vibration Lens</p>
<p>Kowa's new JCM-V series is made for use in high vibration and high shock environments.  With a design based on Kowa's standard 2/3"" JCM lenses, this new ruggedized megapixel lens series is ideal for applications that require increased durability and high optical performance.</p>";"lm12jcm-v";"Kowa LM12JCM-V 2/3"" 12mm F/1.4 C-Mount Megapixel Anti-Vibration and Anti-Shock Industrial Lens. Kowa's new JCM-V series is made for use in high vibration and high shock environments.";NULL;"Kowa 2/3"" LM12JCM-V Lens";"LM12JCM-V";NULL;NULL
"1250";"1";"1";"<p>• For megapixel applications requiring a sensor size of 2/3"" (Φ11mm) or smaller.<br />• Unique mechanical design to guard against strong vibration &amp; shock.<br />• Two way reversible nut is utilized to tightly lock the focus adjustment ring in place.<br />• All internal glass elements are glued to the inside housing to improve durability.<br />• Ability to choose from four interchangeable iris plates. This provides the flexibility of having an adjustable F-stop while maintaining the advantage of a fixed iris with no moving parts.</p>
<p><iframe src=""https://www.youtube.com/embed/3ZpTLJSmyok"" width=""560"" height=""315"" frameborder=""0""></iframe></p>";"<div id=""short_description_content"" class=""rte align_justify"">
<p>2/3"" Megapixel Anti-Shock &amp; Vibration Lens</p>
</div>";"lm16jcm-v";"Kowa LM16JCM-V 2/3"" 16mm F/1.4 C-Mount Megapixel Anti-Vibration and Anti-Shock Industrial Lens. Kowa's new JCM-V series is made for use in high vibration and high shock environments. ";NULL;"Kowa 2/3"" LM16JCM-V Lens";"LM16JCM-V";NULL;NULL
"1251";"1";"1";"<p>• For megapixel applications requiring a sensor size of 2/3"" (Φ11mm) or smaller.<br />• Unique mechanical design to guard against strong vibration &amp; shock.<br />• Two way reversible nut is utilized to tightly lock the focus adjustment ring in place.<br />• All internal glass elements are glued to the inside housing to improve durability.<br />• Ability to choose from four interchangeable iris plates. This provides the flexibility of having an adjustable F-stop while maintaining the advantage of a fixed iris with no moving parts.</p>
<p><iframe src=""https://www.youtube.com/embed/3ZpTLJSmyok"" width=""560"" height=""315"" frameborder=""0""></iframe></p>";"<div id=""short_description_content"" class=""rte align_justify"">
<p>2/3"" Megapixel Anti-Shock &amp; Vibration Lens</p>
<p>Kowa's new JCM-V series is made for use in high vibration and high shock environments.  With a design based on Kowa's standard 2/3"" JCM lenses, this new ruggedized megapixel lens series is ideal for applications that require increased durability and high optical performance.</p>
</div>";"lm25jcm-v";"Kowa LM25JCM-V 2/3"" 12mm F/1.4 C-Mount Megapixel Anti-Vibration and Anti-Shock Industrial Lens. Kowa's new JCM-V series is made for use in high vibration and high shock environments.";NULL;"Kowa 2/3"" LM25JCM-V Lens";"LM25JCM-V";NULL;NULL
"1252";"1";"1";"<p>• For megapixel applications requiring a sensor size of 2/3"" (Φ11mm) or smaller.<br />• Unique mechanical design to guard against strong vibration &amp; shock.<br />• Two way reversible nut is utilized to tightly lock the focus adjustment ring in place.<br />• All internal glass elements are glued to the inside housing to improve durability.<br />• Ability to choose from four interchangeable iris plates. This provides the flexibility of having an adjustable F-stop while maintaining the advantage of a fixed iris with no moving parts.</p>
<p><iframe src=""https://www.youtube.com/embed/3ZpTLJSmyok"" width=""560"" height=""315"" frameborder=""0""></iframe></p>";"<div id=""short_description_content"" class=""rte align_justify"">
<p>2/3"" Megapixel Anti-Shock &amp; Vibration Lens</p>
<p>Kowa's new JCM-V series is made for use in high vibration and high shock environments.  With a design based on Kowa's standard 2/3"" JCM lenses, this new ruggedized megapixel lens series is ideal for applications that require increased durability and high optical performance.</p>
</div>";"lm35jcm-v";"Kowa LM35JCM-V 2/3"" 12mm F/1.4 C-Mount Megapixel Anti-Vibration and Anti-Shock Industrial Lens. Kowa's new JCM-V series is made for use in high vibration and high shock environments.";NULL;"Kowa 2/3"" LM35JCM-V Lens";"LM35JCM-V";NULL;NULL
"1253";"1";"1";"<p>• For megapixel applications requiring a sensor size of 2/3"" (Φ11mm) or smaller.<br />• Unique mechanical design to guard against strong vibration &amp; shock.<br />• Two way reversible nut is utilized to tightly lock the focus adjustment ring in place.<br />• All internal glass elements are glued to the inside housing to improve durability.<br />• Ability to choose from four interchangeable iris plates. This provides the flexibility of having an adjustable F-stop while maintaining the advantage of a fixed iris with no moving parts.</p>
<p><iframe src=""https://www.youtube.com/embed/3ZpTLJSmyok"" width=""560"" height=""315"" frameborder=""0""></iframe></p>";"<div id=""short_description_content"" class=""rte align_justify"">
<p>2/3"" Megapixel Anti-Shock &amp; Vibration Lens</p>
<p>Kowa's new JCM-V series is made for use in high vibration and high shock environments.  With a design based on Kowa's standard 2/3"" JCM lenses, this new ruggedized megapixel lens series is ideal for applications that require increased durability and high optical performance.</p>
</div>";"lm50jcm-v";"Kowa LM50JCM-V 2/3"" 50mm F/1.4 C-Mount Megapixel Anti-Vibration and Anti-Shock Industrial Lens. Kowa's new JCM-V series is made for use in high vibration and high shock environments.";NULL;"Kowa 2/3"" LM50JCM-V Lens";"LM50JCM-V";NULL;NULL
"1254";"1";"1";"<p>The SC200PK1C is able to deliver a color image even in very dark surroundings and is thus ideal for high-end surveillance solutions.<br /><br /> The 2/3 ""CMOS 2MP (1080p / 30f - HDTV) color camera delivers even at 0005 Lux. This is possible through a new sensor, similar to the highly sensitive EMCCD sensors. The camera has a 16x image storage for sensitivity enhancement and 3D-noise reduction.<br /><br /> A day/night function, enables the camera to be ultra-high sensitive for observation under IR illumination.</p>
<p>Kowa's new aspheric, high-speed JS5MA lens series (F0.8 / F0.85) is designed to fit perfectly with this low-light camera. Available focal lengths include 25mm, 35mm and 60mm.</p>
<p> </p>
<p><iframe src=""https://www.youtube.com/embed/H-xE4_Qnt_U"" width=""560"" height=""315"" frameborder=""0""></iframe></p>";"<p>Camera Ideal for Low Light and Dark Environments</p>";"sc200pk1c-low-light-surveillance-camera";NULL;NULL;NULL;"SC200PK1C Low Light Camera";NULL;NULL
"1255";"1";"1";NULL;NULL;"lm65-ir-f";NULL;NULL;NULL;"LM65-IR-F";NULL;NULL
"1256";"1";"1";NULL;NULL;"lm65-ir-f";NULL;NULL;NULL;"LM65-IR-P";NULL;NULL
"1257";"1";"1";"<h3>FA-Series: Telecentric</h3>
<p>Kowa has added a new 4/3 inch telecentric macro zoom to its product line. The LM1119TC is telecentric from 0.5× – 1.0× magnification and able to resolve up to 21 megapixel. <br /><br /> Besides that, Kowa introduces a new 2/3 inch telecentric 5 megapixel plus series. The series includes three lenses with adjustable magnification. The ranges of magnification are 1.725× – 2.2× (LM1121TC), 1.15× – 1.47× (LM1122TC) and 0.69× – 0.88× (LM1123TC).<br /><br /> All new telecentric lenses have very low distortion. They produce high contrast and resolution in both center and corners.<br /> In a telecentric optical system, there is no change in magnification when focusing, and magnification is constant over working distances. Thus movement of an object does not change magnification. Therefore, it is suitable for measuring objects with high accuracy.</p>";"<p><strong>The LM1119TC is telecentric from 0.5× – 1.0× magnification and able to resolve up to 21 megapixel.</strong></p>";"lm1119tc";"Kowa LM1119TC 4/3"" 0.5-1.0x C-Mount Megapixel Telecentric Lens. The LM1119TC is telecentric from 0.5× – 1.0× magnification and able to resolve up to 21 megapixel.";NULL;"Kowa LM1119TC Lens";"LM1119TC";NULL;NULL
"1258";"1";"1";"<p>• Telecentric lens with variable magnification<br />• Able to adjust the magnification to match with the pixel size of the camera<br />• Lenses are designed with an optical magnification that is ideal for over 5 megapixels<br />• Distortion free lenses of less than 0.02%. TV distortion is limited to 0.25% on the entire image area even when used with a 5 megapixel camera</p>
<p><br /> In a telecentric optical system, there is no change in magnification when focusing, and magnification is constant over working distances. Thus movement of an object does not change magnification. Therefore, it is suitable for measuring objects with high accuracy.</p>";"<p>• Produces high contrast and resolution in both the center and corners.<br />• Virtually no TV distortion of entire image area.</p>";"lm1121tc";NULL;NULL;NULL;"LM1121TC";NULL;NULL
"1259";"1";"1";"<p>• Produces high contrast and resolution in both the center and corners.<br />• Virtually no TV distortion of entire image area.</p>
<p>• Telecentric lens with variable magnification<br />• Able to adjust the magnification to match with the pixel size of the camera<br />• Lenses are designed with an optical magnification that is ideal for over 5 megapixels<br />• Distortion free lenses of less than 0.02%. TV distortion is limited to 0.25% on the entire image area even when used with a 5 megapixel camera</p>
<p><br /> In a telecentric optical system, there is no change in magnification when focusing, and magnification is constant over working distances. Thus movement of an object does not change magnification. Therefore, it is suitable for measuring objects with high accuracy.</p>";"<p>• Produces high contrast and resolution in both the center and corners.<br />• Virtually no TV distortion of entire image area.</p>";"lm1122tc";NULL;NULL;NULL;"LM1122TC";NULL;NULL
"1260";"1";"1";"<p>• Produces high contrast and resolution in both the center and corners.<br />• Virtually no TV distortion of entire image area.</p>
<p>• Telecentric lens with variable magnification<br />• Able to adjust the magnification to match with the pixel size of the camera<br />• Lenses are designed with an optical magnification that is ideal for over 5 megapixels<br />• Distortion free lenses of less than 0.02%. TV distortion is limited to 0.25% on the entire image area even when used with a 5 megapixel camera</p>
<p><br /> In a telecentric optical system, there is no change in magnification when focusing, and magnification is constant over working distances. Thus movement of an object does not change magnification. Therefore, it is suitable for measuring objects with high accuracy.</p>";"<p>• Produces high contrast and resolution in both the center and corners.<br />• Virtually no TV distortion of entire image area.</p>";"lm1123tc";NULL;NULL;NULL;"LM1123TC";NULL;NULL
"1261";"1";"1";NULL;"<p><span style=""color:#000000;"">For Cameras with up to 5MP Resolution</span><br /><span style=""color:#000000;""> IR-Corrected Zoom Lens</span><br /><span style=""color:#000000;""> HD-Multi-Megapixel Lens</span><br /><span style=""color:#000000;""> XD glass (eXtra low Dispersion)</span><br /><span style=""color:#000000;""> Aspherical Lenses</span><br /><span style=""color:#000000;""> Preset Function</span></p>";"lmz25300ampdc-ir";NULL;NULL;NULL;"LMZ25300AMPDC-IR";NULL;NULL
"1262";"1";"1";"<div id=""short_description_block"">
<div id=""short_description_content"" class=""rte align_justify"">
<p>Kowa's Zoom SWIR Lenses offer high transmission from 1000 to 2000 nanometers and are IR corrected to ensure flawless transitions from day to night without manual adjustments. In addition to the stock specifications available, Kowa offers made-to-order Zoom SWIR lenses to fit any long-range surveillance application.</p>
</div>
</div>";"<div id=""short_description_block"">
<div id=""short_description_content"" class=""rte align_justify"">
<p><span style=""color:#000000;""><span style=""color:#000000;"">For Cameras with up to 5MP Resolution</span><br /><span style=""color:#000000;""> SWIR Zoom Lens</span><br /><span style=""color:#000000;""> Transmission 800nm to 2.000nm</span><br /><span style=""color:#000000;""> HD-Multi-Megapixel Lens</span><br /><span style=""color:#000000;""> XD Glass (eXtra low Dispersion)</span><br /><span style=""color:#000000;""> Aspherical Lenses</span><br /><span style=""color:#000000;""> Preset Function</span> </span></p>
</div>
</div>";"lmz25300m3p-sw";NULL;NULL;NULL;"LMZ25300M3P-SW";NULL;NULL
"1263";"1";"1";"<p>Kowa’s new HC-V series is made for use in high vibration and high shock environments. With a design based on Kowa’s standard 1 inch HC lenses this ruggedized megapixel lens series is ideal for applications that require increased durability and high optical performance. All internal glass elements of this series are glued. A two way reversible nut is utilized to tightly lock the focus adjustment ring in place. Interchangeable iris plates which can be glued are used to select the F-stop.</p>
<p><iframe src=""https://www.youtube.com/embed/3ZpTLJSmyok"" width=""560"" height=""315"" frameborder=""0""></iframe></p>";"<p><span style=""color:#000000;"">Megapixel Lens</span><br /><span style=""color:#000000;""> Interchangeable iris plates</span><br /><span style=""color:#000000;""> Two way reversible nut for focus adjustment</span><br /><span style=""color:#000000;""> All internal lens elements glued</span><br /><span style=""color:#000000;""> Metal mount</span><br /><span style=""color:#000000;""> Metal housing</span></p>";"lm8hc-v";NULL;NULL;NULL;"LM8HC-V";NULL;NULL
